Album,Artist,Location,spotify_album_id,spotify_artist_id,released,art,embed,genres,tracks
Agony,The Tossers,
self-titled,The Track Record,
Trouble at the Henhouse,The Tragically Hip,
Road Apples,The Tragically Hip,
Good Intentions,The World is My Fuse,
Solitude,"The, The",
Dogs of Lust,"The, The",
Hanky Panky,"The, The ",
>machine,Theater of Tragedy,
Rumble,Thee Michelle Gun Elephant,
Book of Bad Breaks,Thee More Shallows,
Putrifiers II ,Thee Oh Sees,
The Master's Bedroomis Worth Spending a Night In,Thee Oh Sees,
Storming the Bastille,Thee Phantom,
Please Yourself,Thee Shams,
THEESatisfaction I awe NaturalE,THEESatisfaction  I awe NaturalE,
Beautiful Mess,Thelonious Monster,
Blood Is Thicker Than Water,Thelonious Monster,
The Gift of Reason,Them There,
Timez Are Weird These Days,Theophilus London,
Humdrum Town,Theophilus London,
Troublegum,Therapy?,
Perversonality,Therapy?,
Therapy?,Therapy?,
Hats Off to the Insane,Therapy?,
Self Titled,Therapy?,
Nurse,Therapy?,
There II,There,
Motorchild,There,
There,There,
Living Dreams,There is Danger,
,There Were Wires,
"Hummingbird, Go!",Theresa Andersson,
I am Not Your Puzzle to Solve,Theresa Miele,
Now We Can See,"Thermals, The",
Personal Life,"Thermals, The",
The Body The Blood The Machine,"Thermals, The",
More Parts Per Million,"Thermals, The",
"(come on, join) the high society",These Animal Men,
This is Meant to Hurt You,These Arms are Snakes,
Oxwneers or The Lion Sleeps When Its Antelope Go Home,These Arms Are Snakes,
Picking a Lock at the Speed of Light,These Modern Socks,
self-titled,These Modern Socks,
Hidden,These New Puritans,
A Picture of the Three of Us at the Gate to the Garden of Eden,These United States,
Crimes,These United States,
Everything Touches Everything,These United States,
Factory Showroom,They Might Be Giants,
"Hey, Mr. DY, I Thought you Said we Had a Deal",They Might Be Giants,
2001 Radio Sampler #1,They Might Be Giants,
Man It's So Loud in Here,They Might Be Giants,
Mink Car,They Might Be Giants,
Severe Tire Damage,They Might Be Giants,
Back To Skull,They Might Be Giants,
Snail Shell,They Might Be Giants,
AKA Driver,They Might Be Giants,
The Robocop Kraus,They Think They Are,
"Mathematics, Art in Progress",They Walk Among Us,
H2O,Thicker Than Water,
Get Out,Thickliquid,
We Are,Thief,
The Richest Man in Babylon,Thievery Corporation,
TheCosmicGame,ThieveryCorporation,
Tales From the White Line,"Thieves, The",
Go,Thin Lizard Dawn,
Thin Lizard Dawn,Thin Lizard Dawn,
Sack Full of Silver,Thin White Rope,
Camping Shaabi,Think of One,
I'm Alive,Thinking Man,
Nothing Like Our Picture,Thinmen,
Anything,Third Eye Blind,
Third Harmonic Distortion,Third Harmonic Distortion,
Entre las Americas,Third International,
Sugar & Water,"Third Life, The",
Where the fun starts...,"Third Life, The",
Self Titled,"Third Life, The",
Downrising,Third of Never,
Moodring,Third of Never,
,"Third Sex,  The",
The Stuff,Third Stone,
,Third World,
Generation Coming,Third World,
through the wire,Thirst,
Thirty Day Notice,Thirty Day Notice,
A Ska Sampler From Moon Ska!,This Are Moon Ska!,
Fireworks,This Busy Monster,
Until the Next Red Light,This is Exploding,
Going For Adds,This is Exploding,
Come a Time Colorblind,This is It,
Bite It!,This Is it,
This is Ivy League,This is Ivy League,
It Takes a Nation,This Moment In Black History,
It'll End In Tears,This Mortal Coil,
Self Titled,This Mortal Coil,
Small Change,This Must Be Love,
C-60,This Perfect Day,
Could Have Been Friends,This Perfect Day,
City of Sin,This Picture,
Naked Rain,This Picture,
Acoustic Versions,This Picture,
Breathe Deeply Now,This Picture,
Step Up,This picture,
"Church Point, LA",this song is a mess,
Tired Anchor,Thistle ,
She Takes,Thisway,
Thisway,Thisway,
a very special demo,thisyearsmodel,
Nothing Is Real,Thomas,
I Love You Goodbye,Thomas Dolby,
Eastern Bloc,Thomas Dolby,
Astronauts and Heretics,Thomas Dolby,
The Sole Inhabitant,Thomas Dolby,
The Gate to the Mind's Eye,Thomas Dolby,
In the Valler of Sickness,Thomas Function,
Bait and Switch,Thomas Jefferson Slave Apartments,
Crying Child,Thomas Kivi,
Diagrams Without Instructions,Thomas Lunch,
Diagrams Without Instructions,Thomas Lunch,
The Best of Thomas Mapfumo,Thomas Mapfumo,
Come Inside the Saint,Thompson Twins,
Groove On,Thompson Twins,
Queer,Thompson Twins,
Play With Me (Jane),Thompson Twins,
The Thorns,"Thorns, The",
It's Not A Hobby - It's A Command [EP],Those Damn Twins,
Screws Get Loose,Those Darlins,
Put Us in Tune,Thou,
Painfully Close,Thought Brigade,
"assassins, tOads and gOd's flesh",thOught industry,
Thought Junkie,Thought Junkie,
Light My Way,Thought Transfer,
Thoughts Bad,Thoughts Bad,
Yard Stare,Thousand,
Somebody Like You,Thousand Days,
A Thousand Shades of Cold,"Thousand Shades of Cold, A",
Buttermouth,Thousand Yard Stare,
O-O a.e.t. (No Score After Extra Time),Thousand Yard Stare,
,Threat,
Some of Us Are Here,Three Against Four,
Behind the Barn,Three Day Threshold,
Kissed,Three Finger Cowboy,
Hooray for Love,Three Finger Cowboy,
Laced,Three Fish,
Three Fish,Three Fish,
The Quiet Table,Three Fish,
Which Dreamed It?,Three Merry Widows,
Book of Bad Breaks,Three More Shallows,
Three Penny Opera,Three Penny Opera,
Rough Grooves Surface,Three Thirteen,
I Wanna Groove,Three Tymes Luv,
Apparatus! e.p.,Threshner,
Electromantic,Threshner,
The Alchemy Index Volumes 1 & 2,Thrice,
Vheissu,Thrice,
The Illusion for Safety,Thrice,
,Thrice,
The Alchemy Index: Air and Earth,Thrice,
(oneword),Thrillcat,
Green Thumb,Thrillcat,
All Come True,Thrillcat,
Let's Bottle Bohemia,"Thrills, The",
So Much for the City,"Thrills, The",
Book of Life,Throat Culture,
Throat Sprockets,Throat Sprockets,
White Elephant,Throat Sprockets,
Methadone Picnic,Throat Sprockets,
Lankershim Square,Throat Sprockets,
Come Down Sister (LP Version),"Throbs, The",
Sweet Addiction (LP Version),"Throbs, The",
12 before 9,"Throes, The",
Guerrilla Skies,Throneberry,
Sangria,Throneberry,
Trot Out the Encores,Throneberry,
Squinting before the dazzle,Throneberry,
Lazarus Beach,Through the Sparks,
Moonbeams,Throw Me The Statue,
Limbo,Throwing Muses,
Not Too Soon,Throwing Muses,
Dizzy,Throwing Muses,
Throwing Muses,Throwing Muses,
Counting Backwards,Throwing Muses,
The Real Ramona,Throwing Muses,
Ruthies Knocking ,Throwing Muses,
University,Throwing Muses,
Sweet Homewrecker,Thrush Hermit,
Rock and Roll Detective,Thrush Hermit,
Parade of Idiots,Thrust,
Proposition,Thug City,
Exposure,Thumb,
Burn It Down,Thumb Attack,
Rabbit Wreaking Havoc,Thumper,
No One Left the Disco Alive,Thumper,
Another Day,Thumper,
Hellfire and Damnation,Thumper,
Galore,Thumpers ,
Where Oh Where Oh Where,Thunder in the Valley,
"A Long, Long Walk",Thunder in the Valley,
Scorpio Rising,Thunderball,
Make History,"Thunderbirds are Now!
",
Eyeball Sandwich,Thundering Lizards,
A City by the Light Divided,Thursday,
War All the Time,Thursday,
Lost & Found,Thursday's Child,
Trees Outside the Academy,Thurston Moore,
We Started Nothing,Tiamat,
"The Summer of the Lion, the Summer of the Lamb",Tiara,
"The Summer of the Lion, The Summer of the Lamb",Tiara,
Ticklah Vs Axelrod,Ticklah,
Tickley Feather,Tickley Feather,
sun shinin on your rain,Ticks,
Sing About Life,Tiddas,
Sing About Life,Tiddas,
Keep It A Secret,Tides,
Here on th Outside,Tidewater Grain,
Come On,Tie These Hands,
Just Be,Tiesto ,
Runnin From No Place to Nowhere,Tiffany Anders,
Rising Tide,Tiffany Gassett,
Ciao!,Tiga,
DJ Kicks,Tiga,
Claws of the Cat,Tiger,
Shining in the Wood,Tiger ,
Music From Regions Beyond,Tiger Army,
III: Ghost Tigers Rise,Tiger Army,
Lost in You,Tiger Baby,
Tiger Bear Wolf,Tiger Bear Wolf,
How To Be Timeless Tonight,Tiger Saw,
Blessed are the Trials We Will Find,Tiger Saw,
Loose Mouth,Tigers and Monkeys,
Forget You,Tigger Clarkson,
Runnin' Thru My Bones,"Tight Bro's From Way Back When, The",
High School Confidential ,Tiki Obmar,
The Songs of Woody Guthrie,Til We Outnumber 'Em,
Wild Like Children,Tilly and the Wall,
Collect 'Em All,Tilt,
Viewers Like You,Tilt,
Clockwork,Tim Blane,
I Believe ,Tim Burgess,
Do or Die,Tim Dog,
help me find my space girl,Tim Easton,
Special 20,Tim Easton,
The Truth About Us,Tim Easton,
The Truth About Us,Tim Easton,
Soul of the January Hills,Tim Eriksen,
Over the Counter Culture,Tim Fite,
Gone Ain't Gone,Tim Fite,
Sara and The Sea,Tim Harrison,
An Imaginary Country,Tim Hecker,
From Space and Beyond,Tim Reynolds,
Life As We Know It,Tim Timmermans,
Beyond Life with Timothy Leary,Tim Timmermans,
Tales of Digression,Tim Williams,
When Work is Done,Tim Williams,
Tim's Bio,Timbaland,
Can U Get Wit It,Timbaland and Magoo,
Ruining Perfectly Good Songs,"Timbre Project, The",
Just Wanna Funk With Your Mind,Timbuk 3,
Looks Like Dark To Me,Timbuk 3,
Easy,Timbuk3,
A Hundred Lovers,Timbuk3,
Gentleman Jim,Timco,
Friction Tape,Timco,
Knife Knights,Time Mirage,
Just Enough Bright,Time Spent Driving,
Cecelia,Times Two,
South Park,Timmy and the Lords of the Underworld,
Word of Mouth,Timmy Curan,
Loud,Timo Maas,
Music for the Maases,Timo Mass,
Connected,Timo Mass,
Telephone Lines,Timothy Cushing,
,Timothy Leary,
Ballad of a Tin Band,Tin Ear,
The Rodeo Eroded,Tin Hat Trio,
,Tin Heart Trio,
Tin Machine,Tin Machine,
Prisoner of Love,Tin Machine,
heaven's in here,Tin Machine,
"oy vey, baby",Tin Machine,
College EP,Tin Star,
R U Bout It?,Tina,
Salvation,Tina and the B-Side Movement,
In the Red,Tina Dico,
Deconstruction of a Light Traveler,Tina Digeorge,
I Don't Wanna Fight,Tina Turner,
Why Must We Wait Until Tonight?,Tina Turner,
"""curtains""",tindersticks,
Tindersticks,Tindersticks,
Tried + True,Tinfed,
We Started Nothing,Ting Tings,
Up Down Done,Tingley,
Crash,"Tinklers, The",
The Tins,"Tins, The",
Dirtybird,Tinstar,
The 11th Hour,"Tint, the",
Tinted Windows,Tinted Windows,
Bang Bang Boom Cake,Tiny Masters of Today,
Skeletons,Tiny Masters of Today,
Life on Earth,Tiny Vipers,
Look at Me,Tired Angels,
Scenes from Behind the Mask,Tired Eyes,
Tiring Sky,Tiring Sky,
Hyena Brother,Tiring Sky,
Destiny's Gate,Tish Hinojosa,
Elevator,Titan,
Planet Strange,Titanic Love Affair,
Titanic Love Affair,Titanic Love Affair,
It Was Easy,Title Tracks,
Un Amor Asi,Tito Nieves,
If Four Was One,TJ Kirk ,
TJ Kirk,TJ Kirk ,
Invisible Rain,TJ Rehmi,
Phantom Parade,TK Webb,
Ancestor,TK Webb & the Visions,
Boom! Boom! Boom!,TKD6K,
Tick Tock Lilies,TMA-2,
To My Surprise,To My Surprise,
Good Intentions,Toad the Wet Sprocket,
Coil,Toad the Wet Sprocket,
Dulcinea,Toad the Wet Sprocket,
Is It For Me,Toad the Wet Sprocket,
Come Back Down,Toad the Wet Sprocket,
Hell Below/Stars Above,Toadies,
Rubberneck,Toadies,
No Deliverance,Toadies,
the lucky charms,Toast,
Thrill Me Up,"Toasters, The",
New York Fever,"Toasters, The",
Don't Let The Bastards Grind You Down,"Toasters, The",
This Gun For Hire,"Toasters, The",
Maniac Meat,Tobacco,
Fucked Up Friends,Tobacco,
harajuku no emo ko,Tober,
Lost Planets & Phantom Voices,Tobin Sprout,
Let's Welcome the Circus People,Tobin Sprout,
Moonflower Plastic,Tobin Sprout,
Carnival Boy,Tobin Sprout,
Metroragewarehouse,Toboggan,
Little Things,Toby Lightman,
Nothing Personal,Tocar,
Tochigi Records 01,Tochigi,
Luckyspacepeople,Todd Bowie,
A Love Electric,Todd Clouser,
Todd Deatherage,Todd Deatherage,
Fascist Christ,Todd Rundgren/TR-i,
Individualist,Todd Rundgren/TR-i,
Viva Satellite,Todd Snider,
Let it Ride,Todd Terry,
Will To Be...,Todo Bien,
Two In The Pinata,Toenut,
Righteous,Toetag,
Reality,Toetag,
Together As One,Together As One,
Elaphant Shell,Tokyo Police Club,
reinventing a lost art,Tokyo Rose,
New American Saint,Tokyo Rose,
Lucky Jive will Come Home on King's Road,Tokyo Tramps,
TokyoMarineFire,TokyoMarineFire,
Tolerance,Tolerance,
One Last Wish,"Toll, The",
Big Flirt,Tom Appleman,
Traveler From Another Sone,Tom Beaulieu,
Dead Memories of a Ship,Tom Beaulieu,
Jester's Festival,Tom Beaulieu,
The Joker Paintings,Tom Beaulieu,
Brand Forks,Tom Brosseau,
Songs of a Circling Spirit,Tom Cochrane,
Your Own Backyard,Tom Dean,
Driven to My Knees,Tom Feldman,
Song About a Train,Tom Flannery,
North America Long Weekend,Tom Freund,
Heart Burns,Tom Gabel,
UFO Oil,Tom Hansen,
As If!,Tom Hedrick,
Burning Down The House,Tom Jones and the Cardigans,
One Sad Night,Tom Kell,
Recorded Live In Person,Tom Leach With Band,
five years later,Tom LoMacchio,
Samsara,Tom Maxwell,
Rose Colored glasses,Tom McCormack,
Tom McRae,Tom McRae,
The Nightwatchman,Tom Morello,
The Nightwarchman The Fabled City,Tom Morello ,
It Ain't Easy,Tom Paxton,
Under American Skies,Tom Paxton and Anne Hills,
Under American Skies,Tom Paxton Anne Hills,
You Don't Know How It Feels,Tom Petty,
Kings Highway,Tom Petty and the Heartbreakers,
Mary Jane's Last Dance,Tom Petty and The Heartbreakers,
Walls,Tom Petty and The Heartbreakers,
Travels,Tom Pirozzoli,
The Secret's Out,Tom Racer,
Borderland,Tom Russell,
Sunshine and Ecstasy,Tom Tom Club,
"The Good, The Bad, and The Funky",Tom Tom Club,
Dark Sneak Love Action,Tom Tom Club,
Tom Tom Club,Tom Tom Club,
Swimming,Tom Varner,
Sutra Spin,Tom Vedvik,
Orphans,Tom Waits,
New Coat of Paint,Tom Waits,
Real Gone,Tom Waits,
Blood Money,Tom Waits,
Mule Variations,Tom Waits,
The Black Rider,Tom Waits,
Alice,Tom Waits ,
Mule Variations(selections),Tom Watts,
The Hear of Saturday Night,Tom Watts,
Slim X,Tom Wilson,
A Conversation with Tom Wolfe,Tom Wolfe,
The Hips of Tradition,Tom Ze,
Brackwater,"Tomas Korber, Erikm, Toshimaru Nakamura, and Otomo Yoshihide",
The Remixes,Tommy Boy,
Greatest Beats,Tommy Boy,
Live at the Fillmore,Tommy Castro,
Right As Rain,Tommy Castro,
Exception to the Rule,Tommy Castro,
The Merry-Go-Round Broke Down,Tommy Keene,
Ten Years After,Tommy Keene,
The Real Underground,Tommy Keene,
I'll Be Your Everything,Tommy Page,
Adult Themes,Tommy Wiggins,
Soul Killer,Tommy's Darkling Thrush,
Perception Is Reality,"Tommyknockers, The",
Fog on the Lens,Tomo Nakayama,
Past Old Demos,Tomorrow Friend,
Let's Do It On The Phone (Denwa de sumaso),Tomovsky,
Postmodern Platos,Tomze,
Com Defeito De Fabricacao,Tomze Fabrication Defect,
Zero Hour,Tongue Dried Sun,
Top Shelf,Tongue Dried Sun,
Tongue Lash,Tongue Lash,
Midnight Pumpkin,Toni Price,
Sugar,Tonic ,
World Pacific,Toninho Horta,
Mirror for the Blame,Tonto Tonto,
Homecooking,Tony Allen,
Music for a Sprinkling World,Tony Brown,
Demonophonic Blues,Tony C and the Truth,
No Service,Tony Castles,
Here We Go,Tony Memmel,
Vibes of the Time,Tony Rebel ,
In a Dancehall Conference,Tony Rebel & Garnett Silk,
the MumbleOdd,Tony Romanello,
Offline,Tony Travalini & All the Rage,
I've Been Having An Affair,Tonya,
You Ain't Right Remix,Tonya,
Tender Trap,Tonya,
You Ain't Right,Tonya,
Debut,Too Late for Roses,
Long Haired Guys From England,Too Much Joy,
"""Starry Eyes""/""No One Can Be That Stupid""",Too Much Joy,
...Finally,Too Much Joy,
Besides,Too Much Joy,
Family Can Be Your Worst Enemy,Too Much Trouble,
Lateralus,Tool,
Aenima,Tool,
self-titled,Tool,
Songs From the Penalty Box,Tooth & Nail,
True Love,Toots and the Maytaks,
Top,Top,
Emotion Lotion,Top,
I Think To Myself,Top Choice Clique,
Top Dogg Cindafella,Top Dogg,
The Good Times Are Killing Me,Top Jimmy,
Magnum Opus,Top Quality,
The Zone,Topaz,
Listen!,Topaz,
Bitesize,Topheavy,
Phlotilla,Topher Mohr,
Onka's Big Moka,Toploader,
The Seasons Unfold (Sampler),Tor Lundvall,
Get Into It,Tora! Tora! Torrance!,
A Six Degreed Collection of Modern Torch Songs,Torch,
A Compilation of 11 Club Culture Vanguards,Torch Bearers,
Toward the Unknown Region,Torch Song,
(Sampler),Torchbearers,
Losing You,Torcher,
A Sorta Fairytale,Tori Amos,
To Venus and Back,Tori Amos,
Taxi Ride,Tori Amos,
American Doll Posse,Tori Amos,
Tales of a Librarian,Tori Amos,
Little Earthquakes,Tori Amos,
Welcome to Sunny Florida,Tori Amos,
Under the Pink,Tori Amos,
Little Drummer Boy,Tori Amos,
God,Tori Amos,
Mary,Tori Amos,
StrangeLittleGirls,Tori Amos,
Hey Jupiter,Tori Amos,
The Beekeeper,Tori Amos,
To Venus and Back,Tori Amos,
Rainn PSA/ Silent All These Years,Tori Amos,
from the choirgirl hotel,Tori Amos,
Scarlet's Walk,Tori Amos,
Scarlet's Walk (selections),Tori amos,
Tea With The Waitress,Tori Amos ,
Rivers + Roads,Tori Sparks,
Wonderful Life,"Tories, The",
Fish Feathers,Tornado Room,
Green Milk & Other Tunes,Tornado Room,
Causers of this,Toro y Moi,
Underneath The Pine,Toro Y Moi,
x,Toro Y moi,
The Evening Drag,Torrez,
Ruin Your World,Torso,
Dwellers on the Threshold,Torwater,
Toshack Highway,Toshack Highway,
"No Loot, No Booze, No Fun","Tossers, The",
Heatwave EP,Total Babe,
Violent Relaxation,Total Eclipse,
Toe Tar Row,Totaro,
Mysterioso,Totimoshi,
A New Chance,"Tough Alliance, The",
Pathogenic Ocular Dissonance,Tourniquet,
Black Gold,Toussaint,
Last Century Modern,Towa Tei,
Future Listening,Towa Tei,
Sound Museum,Towa Tei,
Kaddish,Towering Inferno,
Plastic Palms,Towering Pretzels,
Blood Sweat & Towers,Towers of London,
Live at the Point,Townhall,
Coming Home,Township ,
The Individualist,TR-i,
Let it Rain ,Tracey Chapman ,TRASH
Out of the Woods,Tracey Thora,Station
Well Kept Secret,Tracey's Alibi,
Vintage Slide Connections,Trachtenburg Family Slideshow Players,
Margaret Dumont,Tracy and the Hindenburg Ground Crew,Station
Crossroads,Tracy Chapman,
New Beginning,Tracy Chapman,
Bang Bang Bang,Tracy Chapman,
Flowers of Avalon,Tracy Grammer,Station
It's The Sound,Tracy Spuehler,Station
Unimaginative,Trae,
The Low Spark of High Heeled Boys,Traffic,Station
Bullet,Trafik,
It's Never Too Late to Start Over,Tragedy Andy,
PHANTOM POWER,"Tragically Hip, The",
Three Pistols,"Tragically Hip, The",storage
The Great Divide,Trailside Rangers,
frequently asked questions,Tram,
A Kind of Closure,Tram,
Heavy Black Frame,Tram,
Dormer,Trampoline,station
Steel Train,Trampoline ,station
Settling,Trampoline ,trash
Wishful Thinking,Tramps Like Us!,station
Sylvania 3,Trance,storage
The Energy of Sound,Trance Atlantic Air Waves,
Paramount,Trance Groove,
Trainspotting,Trance Groove,
Meanwhile,Trance Mission,storage
Let The Freak Fly,Tranquility Bass,
If Looks Could Kill,Trans Vision Vamp,storage
Yes Boss Food Corner,Trans-Global Underground,storage
Wizards in Winter,Trans-Siberian Orchestra,
Requiem (fifth),Trans-Siberian Orchestra,Station
Beethoven's Last Night,Trans-Siberian Orchestra,storage
No name,Trans-Siberian Orchestra Rock,
Product of our Greed,Transcend,Station
Room 101,Transcend,
Nothing Is Cohesive,Transcendence,storage
Cluster Zone,Transcendental Anarchists,trash
Central Ave.,Transfer Interrupted,Station
The Album,Transformers ,storage
International Times,Transglobal Underground,storage
Psychic Karaoke,Transglobal Underground,
Rejoice Rejoice,Transglobal Underground,
Transister,Transister,Station
Transistor Radio,Transistor Radio,Station
Transistor Sound & Lighting Co.,Transistor Sound & Lighting Co.,Station
End of the Line,Transit,
Classic Trance,Transit,
Something Left Behind,Transit,Station
"The Sky, The Stars, and The Great Beyone...",Transmission OK,storage
self-titled,Transplants,
Haunted Cities,Transplants,Station
Quivver,Transport,
Obscurity Knocks,"Trash Can Sinatras, The",storage
i've seen everything,"Trash Can Sinatras, The",Station
Cake,"Trash Can Sinatras, The",
TrashWednesday,TrashWednesday ,Station
Traveling Sky,Traveling Sky ,Station
The Invisible Band,Travis,storage
The Boy with No Name,Travis,Station
The Man Who,Travis,Station
Good Feeling,Travis,Station
All I Want To Do Is Rock and U.K. B Sides,Travis,storage
Singles ,Travis ,storage
12-Memories ,Travis ,storage
Travistan,Travis Morrison ,
Happy Birthday,Travis Shawn Hill,Station
The Definition,Tré Peace,
Only This,Treadmill Trackstar,
Picture of the Future,Treat Her Right,storage
Junkyard,Treat Her Right,storage
Damage,Trebel,
Maybe It's Me,Treble Charger,storage
Our Day Will Come,Tree,
A Lot to Fear,Tree,
Plant a Tree or Die,Tree,
Try Harder Every Day,Tree,
Downsizing the American Dream,Tree,
Radio Bootleg for the Restless Masses,Tree,
Cabana,Tree Wave,station
Nobody's Monkey,Treehouse,Station
Treehouse,Treehouse,Station
Actual Re-Enactment,TreePeople ,Station
Alive to Every Smile,Trembling Blue Stars,Station
Broken by Whispers,Trembling Blue Stars,Station
The Light of the Sun,Trenchmouth,storage
Be So Blue,Trend Summar & The New Row Mob,storage
Trendz...,Trends Of Culture,storage
Quite Often ,Trent Dabbs,storage
self-titled,Trent Summar & the New Row Mob,
So ILL,Trenton P,
Higher,Treponem Pal,
Aggravation,Treponem Pal,
Delinquent Habits,Tres Delinquentes,
volume,Trevor Hall,
 Unity,Trevor Hall,storage
Ancestry ,Trevor Watts Jaimie Harris,storage
A Wider Embrace,Trevor Watts Moiré Music Drum Orchestra,
Plants and Bodies,Trevor Wilson,storage
Shine,Trey Anastasio,
Trey Anastasio ,Trey Anastasio ,storage
Danielson,Tri,station
Conspiracy,Tri-State,
Ringing In The Dawn,Trial By Fire,trash
Shine,Triangle,storage
Raw Feed,Triangle,
Gimmie A Break,Triangle,trash
From the Inside,Triangle Park,
The Psyclones,Trib--Boro,storage
Tribalistas ,Tribalistas ,
Red Rover,Tribe,
Supercollider,Tribe,
Role Models For America,Tribe 8,storage
Ice Below,Tribe After Tribe,
Tribe After Tribe,Tribe After Tribe,Station
"Beats, Rhymes, & Life","Tribe Called Quest, A",
Thirteen,Tribella,station
Endless Music,Tribes/My sin,trash
Purple Room ,Tricia Mitchell ,Station
Mission Accomplished,Tricky,
Blowback,Tricky,
Vulnerable,Tricky,
Evolution Revolution Love,Tricky,
Grassroots,Tricky ,
Aftermath,Tricky ,
Pre-Millennium Tension,Tricky ,
Tricky Maxinquaye,Tricky Maxinquaye,
Tricky Mixed Race,Tricky Mixed Race,
Tricky the Cosmonaut,Tricky the Cosmonaut,
First Blush,Tricky Woo,storage
Glass Eye,Trieste,
Nothing Less,Trillville,
Watch Me Do This,Trillville,
Trilobite,Trilobite,Station
African Fantasy,Trilok Gurtu,
Fuego,Trinity Hi-Fi,
Self Titled,Trinket,
The Headlight Serenade,Triosk,
self-titled,Trip 66,
self-titled,Trip Dis,
Gone,Trip Shakespeare,
Lulu,Trip Shakespeare,
Across The Universe,Trip Shakespeare,Station
Volt,Trip Shakespeare,storage
Broadcaster,Tripl3fastaction,Station
Prisoner of Passion,Triple M,
Triple m,Triple m,storage
Faster Than Dwight,Tripmaster Monkey,
Practice Applications,Tripmaster Monkey,
Shutters Closed ,Tripmaster Monkey,storage
Practice Changes,Tripmaster Monkey,storage
Goodbye Race,Tripmaster Monkey,Station
Volume 1,Tripp 7,
Bill,Tripping Daisy,
I Am a Elastic Firecracker,Tripping Daisy,
Get It On,Tripping Daisy,
Tripping Daisy,Tripping Daisy,
self-titled,Tripping Face,
The Tripping Souls,"Tripping Souls, The",Station
Friends,TriRoc,storage
Spine & Sensory,Tristeza,
Spine & Sensory (Expanded & Remastered),Tristeza,
A Colores ,Tristeza,Station
Phazed & Confused,Triumph 2000,
I Keed,Triumph the Insult Comic Dog,
The Crusade,Trivium,
Shogun,Trivium,
Ascendance,Trivium,
The Karaoke Meltdown,"Trolleyvox, The",
Trona,Trona,
Red River,Trona,
A Lifetime in the Middle fo the Ocean,"Trophy Wife, The",
Carpetbomb the Riff,Trotsky Icepick ,storage
The Misery Shows (Act II)/A Sinner's Fame/Psychotic Reaction,Trouble,
 'Scuse Me,Trouble,
Sippi To Tha Chi,Trouble Man,
A Fine Freak of Nature,"Trouble With Larry, The",storage
Karaoke Bordello,"Trouble With Larry, The",storage
I Know You Destroy,"Trouble with Sweeny, The",
Six Months in a Cast,"Trouble with Templeton, The",
Penturbia,Troubled Hubble,
Troubled Son,Troubled Son,
Doubts and Convictions,Troublemakers,
Funkdoobiest,Troubleshooters,
"So Young, So Desperate",Troupe DiCoupe,storage
Shimmybooot-15,Trouser,storage
Merry Fishes to all,Trout Fishing in America,
Closer to the Truth,Trout Fishing in America,
Love Songs for Astronomers ,Troy Meadows Volume Three ,storage
TRST,TRST,Station
Tru Homes,Tru,Station
Bounce That Thing & Y'all Ain't,Tru & Mercedes,Station
Truck Yard,Truck,storage
Truck Stop Love,Truck Stop Love,
River Mountain Love,Truck Stop Love,storage
The Trucks,"Trucks, The",Station
Fast Stories... From Kid Coma,Truly,
The Curse of Miss Kitty,Trunk Federation,
The Infamous Hamburger Transfer ,Trunk Federation ,storage
Live! Paris By Night,Trust,
Downfall,Trust Company,
The Lonely Position of Neutral ,Trust Company ,storage
La Rocca ,"Truth, The",
Kids of Big Stars,Tryst,Station
Band Girls Money,Tsar,
Tsar,Tsar,
,Tsar King of the School EP (B-Sides + Demos),
Read Between the Lines... Think Outside Them,Tsigoti,Station
Under the Mediterranean Sky,Tsufit,
The Ultimate Escape,Tsunami Bomb,
The Definitive Act,Tsunami Bomb,
The Invasion from Within!,Tsunami Bomb,
breaking the ethers,Tuatara,
Trading with the Enemy,Tuatara,
Left,Tubal Cain,
Alive,Tube,
Three Minute Hercules,Tube Top,
Running from Ghosts,Tuesday Conspiracy,
Look Look ,Tuft,
Seperation Songs,Tugboat Annie,
Superfriends,Tugboat Annie,
Journey of the Warrior,Tulku,
Every scene needs a center,Tullycraft,
Disenchanted Hearts Unite,Tullycraft,
Tumor Circus,Tumor Circus,
Mr. Tung Twista,Tung Twista,
World Wide Open ,Tunnel Clones,
Mother's Daughter and Other Songs,Tunng,
Original EP,Tunnlvision,
in the red,"Tupelos, The",
Butter,Turbo Fruits,
Scandinavian leather,Turbonegro,
Other Song,Turin Brakes,
the Optimist lp,Turin Brakes,
The Process Of,Turmoil,
,Turnerjoy,
Classic,Turntablerocker,
We Don't Care About Your Good TImes,Turpen Tine Brothers,
My Way Or The Highway,Tuscadero,
The Pink Album,Tuscadero,
New Health Rock,TV on the Radio,
Nine Types Of Light,TV on the Radio,
Will Do,TV on the Radio,
Live at Amoeba Music,TV on the Radio,
Return to Cookie Mountain,TV on the Radio,
Pepsi Generation X,"TVTV$, The",
,Tw,
Fat Days with Larger Friends,Tweed,
5 Days,"Twelve, The",
Boy On a Cloud,Twelvetrees,
Plump,Twiddle,
Dub Plate Selection,Twilight Circus Dub Sound System,
Horsie,Twilight Circus Sound System,
Stereo Night,"Twilight Hours, The",
Stereo Night,"Twilight Hours, The",
A Stitch In Time,"Twilight SIngers, The",
Play Blackberry Belle,"Twilight SIngers, The",
Powder Burns,"Twilight Singers, The",
Powder Burns,"Twilight Singers, The",
Twilight,"Twilight Singers, The",
